LAMMPS data file via write_data, version 2 Apr 2025, timestep = 1000000, units = metal

1000 atoms
2 atom types

0 21.710943236828886 xlo xhi
0 21.710943236828886 ylo yhi
0 21.710943236828886 zlo zhi

Atom Type Labels

1 H
2 Si

Masses

1 1.00784
2 28.0855

Atoms # atomic

579 2 2.882071620007748 3.939796701930868 3.340031697153756 0 1 -1
360 1 2.938331677967087 3.8876078021813743 1.7212220783579943 0 -1 3
640 2 4.328427189663927 5.796026185174471 4.158012496469372 1 0 0
760 2 1.5271684040793196 1.138238752423979 3.5757949578585895 2 2 0
572 2 4.230139704887451 5.509025952864388 0.9793608909357208 -1 0 1
134 1 4.9859451687215905 4.346754019072335 1.749424907584187 0 2 1
945 2 3.7506366305185694 0.9664510877314982 1.7430811359264835 -2 1 -1
732 2 3.3966196722869766 2.7863556764548183 0.03385764435272526 -1 1 0
637 2 0.8896966435129579 1.9788764616944048 0.6871760006953458 0 -1 1
135 1 6.927515608378099 3.9000789475394 4.934246097939662 1 2 3
491 2 4.411350161200102 1.7199373911621771 4.956440294647706 1 0 1
514 2 0.7774234426116489 4.307191983325944 2.3049971509960345 1 1 2
334 1 2.0819055837653777 2.358638822927411 2.8821349971125954 1 0 0
333 1 0.1356077899663348 0.2541200215662562 3.7991396244404294 -1 3 2
328 1 7.6510019784690995 0.10246240477820268 2.014600960066946 -1 1 1
61 1 7.549930849881512 1.5454413502791204 5.164929737318949 0 -1 1
1000 2 9.389454745696636 7.139893903445816 3.4774813454587323 2 0 1
849 2 6.966430306268462 1.2143450271007654 0.15509140184097606 2 1 -1
944 2 0.1757132335452276 7.611061261621856 2.329138725174219 0 -1 1
767 2 5.425972935932582 2.7965115669861493 1.305106398084149 0 0 -1
487 2 9.856769062893589 3.7363650846760255 3.742647924024094 3 -1 1
682 2 7.7947299165355535 2.615126554036544 2.3423315961534135 0 0 -1
552 2 8.617228778990322 0.3576335016072341 5.0639420976751826 0 1 0
872 2 7.055190263742175 4.900601718378965 0.5030182894519218 -1 2 1
208 1 8.223313164445628 9.946587880046522 0.4162746702699352 0 0 1
938 2 9.53181347693679 2.003860299335927 0.030920257155400227 0 0 1
